date,time_pst,time_et,hours_to_close,current_price,day_close,vix,recommended_band,confidence,expected_hit_rate,opportunity_score,lo_price,hi_price,width_pct,in_range,midpoint_error_pct,miss_distance_pct,rationale
2025-10-08,12:00,15:00,1.0,6753.72,6753.72,9.42,P97,0.93,0.96,0.75,6727.255069879049,6771.498295968824,0.6550941716531735,True,0.06430999621043829,0.0,Low Vol volatility (VIX=9.4) | Near close (good confidence) | Moderate risk profile
2025-10-08,12:30,15:30,0.5,6752.58,6753.72,9.87,P95,0.9500000000000001,1.0,1.0,6724.208488145359,6774.755970809213,0.7485654766600862,True,0.06275779809664643,0.0,Low Vol volatility (VIX=9.9) | Last hour (high confidence) | Moderate risk profile
2025-10-09,07:00,10:00,6.0,6739.02,6735.110000000001,8.05,P99,0.8200000000000001,0.74,0.25,6588.267523186378,7053.223292361227,6.899456733691982,True,1.2707397777985745,0.0,Low Vol volatility (VIX=8.1) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-09,09:00,12:00,4.0,6721.76,6735.110000000001,9.07,P97,0.9,0.9,0.75,6629.488207798659,6816.835746133732,2.787179820985476,True,0.17775140787241628,0.0,Low Vol volatility (VIX=9.1) | Moderate risk profile
2025-10-09,11:00,14:00,2.0,6723.79,6735.110000000001,11.78,P97,0.9,0.9,0.75,6656.042417896582,6782.0172334649005,1.8735685613072106,True,0.2391534286356167,0.0,Low Vol volatility (VIX=11.8) | Moderate risk profile
2025-10-09,12:00,15:00,1.0,6735.110000000001,6735.110000000001,11.36,P98,0.9,0.9,0.5,6675.834865263858,6766.264041050637,1.342653286832423,True,0.208764917614604,0.0,Low Vol volatility (VIX=11.4) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-09,12:30,15:30,0.5,6729.62,6735.110000000001,11.76,P97,0.92,0.9400000000000001,0.75,6680.585828919901,6774.7653100892685,1.399476956638968,True,0.11047325845167563,0.0,Low Vol volatility (VIX=11.8) | Last hour (high confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-10,07:00,10:00,6.0,6682.92,6552.51,8.15,P98,0.85,0.8,0.5,6562.940942433488,6810.5620743910395,3.7052834981946807,False,2.0087253537714655,0.15608360467412255,Low Vol volatility (VIX=8.2) | Early day (lower confidence) | Moderate risk profile
2025-10-10,09:00,12:00,4.0,6604.860000000001,6552.51,21.3,P99,0.9,0.95,0.25,6509.140670259651,6705.170472089939,2.9679630125435983,True,0.8273539662429618,0.0,Elevated volatility (VIX=21.3) | Moderate risk profile
2025-10-10,11:00,14:00,2.0,6598.99,6552.51,21.88,P99,0.9,0.95,0.25,6471.243412679469,6675.311219335677,3.0924096968810275,True,0.314704462464299,0.0,Elevated volatility (VIX=21.9) | Moderate risk profile
2025-10-10,12:00,15:00,1.0,6552.51,6552.51,22.46,P98,0.98,1.1099999999999999,0.5,6494.8419124543,6582.819403339324,1.342653286832423,True,0.20876491761460725,0.0,Elevated volatility (VIX=22.5) | Near close (good confidence) | Strong trend (directional bias) | Moderate risk profile
2025-10-10,12:30,15:30,0.5,6578.2,6552.51,27.34,P98,0.9500000000000001,1.05,0.5,6518.271320967023,6626.011582908576,1.6378380399129524,True,0.2984319713264918,0.0,Elevated volatility (VIX=27.3) | Last hour (high confidence) | Moderate risk profile
2025-10-13,07:00,10:00,6.0,6624.47,6654.72,13.13,P98,0.9,0.93,0.5,6415.790132122423,6683.823535568773,4.046110910704563,True,1.5837216585538536,0.0,Normal volatility (VIX=13.1) | Early day (lower confidence) | Strong trend (directional bias) | Moderate risk profile
2025-10-13,09:00,12:00,4.0,6667.900000000001,6654.72,13.16,P97,0.9500000000000001,1.03,0.75,6597.014880355025,6722.922519909168,1.88826526423827,True,0.07871593953262675,0.0,Normal volatility (VIX=13.2) | Strong trend (directional bias) | Moderate risk profile
2025-10-13,11:00,14:00,2.0,6642.33,6654.72,13.22,P98,0.9,0.93,0.5,6593.546776342705,6682.0659804403485,1.332652910915963,True,0.25463386505147256,0.0,Normal volatility (VIX=13.2) | Moderate risk profile
2025-10-13,12:00,15:00,1.0,6654.72,6654.72,15.0,P98,0.93,0.99,0.5,6626.905168469711,6675.801871878415,0.734767254049828,True,0.05058785081771958,0.0,Normal volatility (VIX=15.0) | Near close (good confidence) | Moderate risk profile
2025-10-13,12:30,15:30,0.5,6652.33,6654.72,14.04,P97,0.9500000000000001,1.03,0.75,6618.343148887873,6675.565723066391,0.8601884479350437,True,0.11673449788072153,0.0,Normal volatility (VIX=14.0) | Last hour (high confidence) | Moderate risk profile
2025-10-14,07:00,10:00,6.0,6628.3,6644.31,15.02,P99,0.8200000000000001,0.77,0.25,6480.024339434557,6937.341030113862,6.899456733691982,True,0.9711794091125797,0.0,Normal volatility (VIX=15.0) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-14,09:00,12:00,4.0,6667.91,6644.31,14.07,P98,0.9,0.93,0.5,6573.66022154787,6735.179755305397,2.422341239721703,True,0.15162154898059962,0.0,Normal volatility (VIX=14.1) | Moderate risk profile
2025-10-14,11:00,14:00,2.0,6673.6900000000005,6644.31,13.75,P98,0.9,0.93,0.5,6624.676459286207,6713.613583336714,1.332652910915963,True,0.37213327726430157,0.0,Normal volatility (VIX=13.8) | Moderate risk profile
2025-10-14,12:00,15:00,1.0,6644.31,6644.31,14.11,P99,0.9,0.93,0.25,6567.953458018829,6676.272091677698,1.6302465366436418,True,0.33407871023081787,0.0,Normal volatility (VIX=14.1) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-14,12:30,15:30,0.5,6665.79,6644.31,15.13,P98,0.92,0.9700000000000001,0.5,6629.6068796538675,6692.079978505864,0.9372197271740634,True,0.24803405267590978,0.0,Normal volatility (VIX=15.1) | Last hour (high confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-15,07:00,10:00,6.0,6709.33,6671.06,11.34,P98,0.85,0.8,0.5,6497.976926026222,6769.443859191397,4.046110910704563,True,0.5566816267971773,0.0,Low Vol volatility (VIX=11.3) | Early day (lower confidence) | Moderate risk profile
2025-10-15,09:00,12:00,4.0,6651.360000000001,6671.06,14.2,P99,0.87,0.8700000000000001,0.25,6497.423663542249,6796.449007659256,4.495702294222632,True,0.3626876969408948,0.0,Normal volatility (VIX=14.2) | Choppy action (uncertain) | Moderate risk profile
2025-10-15,11:00,14:00,2.0,6675.63,6671.06,16.39,P99,0.87,0.8700000000000001,0.25,6625.440796389016,6734.831283397497,1.6386541346431873,True,0.1359578031325308,0.0,Normal volatility (VIX=16.4) | Choppy action (uncertain) | Moderate risk profile
2025-10-15,12:00,15:00,1.0,6671.06,6671.06,16.03,P99,0.9,0.93,0.25,6641.90193765093,6700.39785409245,0.8768608952927857,True,0.001347550039870801,0.0,Normal volatility (VIX=16.0) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-15,12:30,15:30,0.5,6674.42,6671.06,16.75,P98,0.92,0.9700000000000001,0.5,6638.190034444435,6700.744015358886,0.9372197271740634,True,0.023866869306104543,0.0,Normal volatility (VIX=16.8) | Last hour (high confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-16,07:00,10:00,6.0,6694.42,6629.07,14.17,P99,0.85,0.8300000000000001,0.25,6458.003905040326,6768.0602539357005,4.6315640323638885,True,0.23957147164334114,0.0,Normal volatility (VIX=14.2) | Early day (lower confidence) | Moderate risk profile
2025-10-16,09:00,12:00,4.0,6642.06,6629.07,17.75,P99,0.87,0.8700000000000001,0.25,6545.801558292655,6742.935442363608,2.9679630125435983,True,0.23032764425693114,0.0,Normal volatility (VIX=17.8) | Choppy action (uncertain) | Moderate risk profile
2025-10-16,11:00,14:00,2.0,6623.2,6629.07,21.52,P99,0.9,0.95,0.25,6494.9847432499,6699.801222293723,3.0924096968810275,True,0.4782736023098889,0.0,Elevated volatility (VIX=21.5) | Moderate risk profile
2025-10-16,12:00,15:00,1.0,6629.07,6629.07,22.59,P99,0.93,1.01,0.25,6552.88859640036,6660.958780487043,1.6302465366436418,True,0.3340787102308214,0.0,Elevated volatility (VIX=22.6) | Near close (good confidence) | Moderate risk profile
2025-10-16,12:30,15:30,0.5,6608.2,6629.07,24.07,P98,0.9500000000000001,1.05,0.5,6547.998015143091,6656.229628496619,1.6378380399129524,True,0.4079201322621121,0.0,Elevated volatility (VIX=24.1) | Last hour (high confidence) | Moderate risk profile
2025-10-17,07:00,10:00,6.0,6631.35,6664.01,19.38,P99,0.8200000000000001,0.77,0.25,6397.161247081774,6704.296468541936,4.6315640323638885,True,1.7082666755358287,0.0,Normal volatility (VIX=19.4) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-17,09:00,12:00,4.0,6637.41,6664.01,18.05,P99,0.87,0.8700000000000001,0.25,6483.7965165969,6782.194710243862,4.495702294222632,True,0.4672663972787563,0.0,Normal volatility (VIX=18.1) | Choppy action (uncertain) | Moderate risk profile
2025-10-17,11:00,14:00,2.0,6669.58,6664.01,20.03,P99,0.9,0.95,0.25,6619.436281935976,6728.72763036931,1.6386541346431873,True,0.15101334945591907,0.0,Elevated volatility (VIX=20.0) | Moderate risk profile
2025-10-17,12:00,15:00,1.0,6664.01,6664.01,18.79,P99,0.9,0.93,0.25,6634.882751995212,6693.316849743613,0.8768608952927857,True,0.0013475500398724154,0.0,Normal volatility (VIX=18.8) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-17,12:30,15:30,0.5,6669.59,6664.01,18.86,P97,0.9500000000000001,1.03,0.75,6635.5149672958305,6692.886010000461,0.8601884479350437,True,0.0028560773322817293,0.0,Normal volatility (VIX=18.9) | Last hour (high confidence) | Moderate risk profile
2025-10-20,07:00,10:00,6.0,6731.87,6735.13,9.86,P98,0.85,0.8,0.5,6519.806885189452,6792.185811753899,4.046110910704563,True,1.1755077196726118,0.0,Low Vol volatility (VIX=9.9) | Early day (lower confidence) | Moderate risk profile
2025-10-20,09:00,12:00,4.0,6738.13,6735.13,10.84,P95,0.9500000000000001,1.0,1.0,6682.582461670174,6777.866920746182,1.4141083516644537,True,0.07279926020754705,0.0,Low Vol volatility (VIX=10.8) | Strong trend (directional bias) | Moderate risk profile
2025-10-20,11:00,14:00,2.0,6740.4400000000005,6735.13,11.13,P95,0.9500000000000001,1.0,1.0,6697.897112623525,6766.616552860728,1.0195097091169654,True,0.04262581163652995,0.0,Low Vol volatility (VIX=11.1) | Strong trend (directional bias) | Moderate risk profile
2025-10-20,12:00,15:00,1.0,6735.13,6735.13,11.2,P97,0.93,0.96,0.75,6708.7379161106,6752.859360193865,0.6550941716531735,True,0.06430999621043346,0.0,Low Vol volatility (VIX=11.2) | Near close (good confidence) | Moderate risk profile
2025-10-20,12:30,15:30,0.5,6739.04,6735.13,11.39,P95,1.0,1.1,1.0,6710.725377552151,6761.171504450465,0.7485654766600862,True,0.0121447713815054,0.0,Low Vol volatility (VIX=11.4) | Last hour (high confidence) | Strong trend (directional bias) | Moderate risk profile
2025-10-21,07:00,10:00,6.0,6745.03,6735.35,9.82,P99,0.8200000000000001,0.74,0.25,6506.826592836145,6819.226976288299,4.6315640323638885,True,1.072244533201162,0.0,Low Vol volatility (VIX=9.8) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-21,09:00,12:00,4.0,6733.83,6735.35,8.71,P98,0.87,0.8400000000000001,0.5,6640.997443827468,6833.739754477013,2.8622984341681637,True,0.029976984156704335,0.0,Low Vol volatility (VIX=8.7) | Choppy action (uncertain) | Moderate risk profile
2025-10-21,11:00,14:00,2.0,6740.16,6735.35,9.41,P98,0.87,0.8400000000000001,0.5,6690.658284071109,6780.481222511501,1.332652910915963,True,0.003260357191893017,0.0,Low Vol volatility (VIX=9.4) | Choppy action (uncertain) | Moderate risk profile
2025-10-21,12:00,15:00,1.0,6735.35,6735.35,9.93,P98,0.9,0.9,0.5,6707.198158067126,6756.687304312771,0.734767254049828,True,0.0505878508177213,0.0,Low Vol volatility (VIX=9.9) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-21,12:30,15:30,0.5,6740.24,6735.35,10.51,P97,0.92,0.9400000000000001,0.75,6705.804015414148,6763.782781257245,0.8601884479350437,True,0.008257890880803252,0.0,Low Vol volatility (VIX=10.5) | Last hour (high confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-22,07:00,10:00,6.0,6724.54,6699.400000000001,9.25,P99,0.8200000000000001,0.74,0.25,6574.111442074326,7038.068169914136,6.899456733691982,True,1.586574040666432,0.0,Low Vol volatility (VIX=9.2) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-22,09:00,12:00,4.0,6689.64,6699.400000000001,11.38,P97,0.9,0.9,0.75,6597.809129516409,6784.261425692982,2.787179820985476,True,0.1250399482678554,0.0,Low Vol volatility (VIX=11.4) | Moderate risk profile
2025-10-22,11:00,14:00,2.0,6684.72,6699.400000000001,15.38,P98,0.9,0.93,0.5,6596.433339210529,6743.642952477231,2.2021806936820227,True,0.43923835487679347,0.0,Normal volatility (VIX=15.4) | Moderate risk profile
2025-10-22,12:00,15:00,1.0,6699.400000000001,6699.400000000001,13.86,P99,0.9,0.93,0.25,6622.410362648845,6731.62709912475,1.6302465366436418,True,0.33407871023081787,0.0,Normal volatility (VIX=13.9) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-22,12:30,15:30,0.5,6698.860000000001,6699.400000000001,13.2,P98,0.92,0.9700000000000001,0.5,6637.832084943168,6747.548562263682,1.6378380399129524,True,0.10016146622821734,0.0,Normal volatility (VIX=13.2) | Last hour (high confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-23,07:00,10:00,6.0,6722.39,6738.4400000000005,10.52,P99,0.8200000000000001,0.74,0.25,6484.986133407231,6796.337930762458,4.6315640323638885,True,1.4545119803396618,0.0,Low Vol volatility (VIX=10.5) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-23,09:00,12:00,4.0,6737.47,6738.4400000000005,10.9,P98,0.87,0.8400000000000001,0.5,6642.23700272981,6805.441517053688,2.422341239721703,True,0.2167095379757024,0.0,Low Vol volatility (VIX=10.9) | Choppy action (uncertain) | Moderate risk profile
2025-10-23,11:00,14:00,2.0,6748.52,6738.4400000000005,11.94,P95,0.9500000000000001,1.0,1.0,6705.926114983904,6774.727931605605,1.0195097091169654,True,0.02796203159735493,0.0,Low Vol volatility (VIX=11.9) | Strong trend (directional bias) | Moderate risk profile
2025-10-23,12:00,15:00,1.0,6738.4400000000005,6738.4400000000005,12.88,P99,0.9,0.93,0.25,6708.987431194523,6768.074176507291,0.8768608952927857,True,0.0013475500398610568,0.0,Normal volatility (VIX=12.9) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-23,12:30,15:30,0.5,6745.08,6738.4400000000005,13.46,P97,0.9500000000000001,1.03,0.75,6710.619287783471,6768.639686747448,0.8601884479350437,True,0.017634887435869107,0.0,Normal volatility (VIX=13.5) | Last hour (high confidence) | Moderate risk profile
2025-10-24,07:00,10:00,6.0,6789.51,6791.6900000000005,10.22,P98,0.85,0.8,0.5,6575.631146332688,6850.342251226066,4.046110910704563,True,1.1591897091339871,0.0,Low Vol volatility (VIX=10.2) | Early day (lower confidence) | Moderate risk profile
2025-10-24,09:00,12:00,4.0,6802.650000000001,6791.6900000000005,11.03,P97,0.9,0.9,0.75,6730.332379886787,6858.784456884491,1.88826526423827,True,0.042166190905581,0.0,Low Vol volatility (VIX=11.0) | Moderate risk profile
2025-10-24,11:00,14:00,2.0,6806.06,6791.6900000000005,12.91,P97,0.9500000000000001,1.03,0.75,6759.056574375129,6839.640845120543,1.184007645325122,True,0.11252780239720218,0.0,Normal volatility (VIX=12.9) | Strong trend (directional bias) | Moderate risk profile
2025-10-24,12:00,15:00,1.0,6791.6900000000005,6791.6900000000005,14.03,P98,0.93,0.99,0.5,6763.30267293651,6813.205787053086,0.734767254049828,True,0.05058785081772514,0.0,Normal volatility (VIX=14.0) | Near close (good confidence) | Moderate risk profile
2025-10-24,12:30,15:30,0.5,6803.38,6791.6900000000005,14.57,P95,1.0,1.1300000000000001,1.0,6774.7950478303665,6825.722801756364,0.7485654766600862,True,0.12595099484909272,0.0,Normal volatility (VIX=14.6) | Last hour (high confidence) | Strong trend (directional bias) | Moderate risk profile
2025-10-27,07:00,10:00,6.0,6850.57,6875.16,7.63,P98,0.85,0.8,0.5,6634.767672797054,6911.949333012507,4.046110910704563,True,1.486029587249222,0.0,Low Vol volatility (VIX=7.6) | Early day (lower confidence) | Moderate risk profile
2025-10-27,09:00,12:00,4.0,6860.45,6875.16,8.33,P97,0.9,0.9,0.75,6787.517919574622,6917.061413895056,1.88826526423827,True,0.3333649143301139,0.0,Low Vol volatility (VIX=8.3) | Moderate risk profile
2025-10-27,11:00,14:00,2.0,6862.95,6875.16,9.19,P97,0.9,0.9,0.75,6815.5536855549,6896.811538249741,1.184007645325122,True,0.27651939905840883,0.0,Low Vol volatility (VIX=9.2) | Moderate risk profile
2025-10-27,12:00,15:00,1.0,6875.16,6875.16,9.16,P95,0.98,1.06,1.0,6850.15266009521,6886.8884683647875,0.5343265941385619,True,0.09657136372100432,0.0,Low Vol volatility (VIX=9.2) | Near close (good confidence) | Strong trend (directional bias) | Moderate risk profile
2025-10-27,12:30,15:30,0.5,6865.99,6875.16,9.54,P95,0.9500000000000001,1.0,1.0,6837.141986843719,6888.538417614653,0.7485654766600862,True,0.1794322125551326,0.0,Low Vol volatility (VIX=9.5) | Last hour (high confidence) | Moderate risk profile
2025-10-28,07:00,10:00,6.0,6880.95,6890.89,8.56,P99,0.8200000000000001,0.74,0.25,6637.946524177931,6956.642129462874,4.6315640323638885,True,1.3602144061444674,0.0,Low Vol volatility (VIX=8.6) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-28,09:00,12:00,4.0,6894.76,6890.89,9.64,P98,0.87,0.8400000000000001,0.5,6797.30373522129,6964.3183500811265,2.422341239721703,True,0.14618285986447457,0.0,Low Vol volatility (VIX=9.6) | Choppy action (uncertain) | Moderate risk profile
2025-10-28,11:00,14:00,2.0,6902.83,6890.89,10.91,P98,0.87,0.8400000000000001,0.5,6852.133587783461,6944.1243527140405,1.332652910915963,True,0.1048696005659978,0.0,Low Vol volatility (VIX=10.9) | Choppy action (uncertain) | Moderate risk profile
2025-10-28,12:00,15:00,1.0,6890.89,6890.89,11.58,P98,0.9,0.9,0.5,6862.08804523049,6912.720048463083,0.734767254049828,True,0.05058785081772911,0.0,Low Vol volatility (VIX=11.6) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-28,12:30,15:30,0.5,6908.22,6890.89,12.08,P97,0.9500000000000001,1.03,0.75,6872.925803141183,6932.349513539121,0.8601884479350437,True,0.17005333269861347,0.0,Normal volatility (VIX=12.1) | Last hour (high confidence) | Moderate risk profile
2025-10-29,07:00,10:00,6.0,6903.08,6890.59,13.04,P99,0.8200000000000001,0.77,0.25,6659.294994458933,6979.015564864238,4.6315640323638885,True,1.034823880621621,0.0,Normal volatility (VIX=13.0) | Early day (lower confidence) | Choppy action (uncertain) | Moderate risk profile
2025-10-29,09:00,12:00,4.0,6909.51,6890.59,16.080000000000002,P99,0.87,0.8700000000000001,0.25,6749.599146262089,7060.23014585163,4.495702294222632,True,0.20731782799154946,0.0,Normal volatility (VIX=16.1) | Choppy action (uncertain) | Moderate risk profile
2025-10-29,11:00,14:00,2.0,6869.42,6890.59,17.740000000000002,P99,0.87,0.8700000000000001,0.25,6736.43829190961,6948.868902109094,3.0924096968810275,True,0.6978231494165196,0.0,Normal volatility (VIX=17.7) | Choppy action (uncertain) | Moderate risk profile
2025-10-29,12:00,15:00,1.0,6890.59,6890.59,18.79,P99,0.9,0.93,0.25,6811.40320338605,6923.736808215363,1.6302465366436418,True,0.33407871023081115,0.0,Normal volatility (VIX=18.8) | Near close (good confidence) | Choppy action (uncertain) | Moderate risk profile
